actual,predicted
4.0,3.3679154494432386
2.5,2.5507201019525785
5.0,4.252505499974793
4.0,4.091517979757887
3.0,3.119856375445471
1.0,2.738431956794056
4.0,4.260161084385348
3.0,3.479333312841587
4.5,4.105233954420143
5.0,3.720145102462273
3.5,2.5835544054128476
4.0,3.264124219550168
4.5,3.622161316142321
4.0,4.159287192817021
3.0,3.716842568871268
3.0,3.2992307262684823
4.5,4.222092633418225
4.0,3.7754892620675915
4.0,3.645004835857739
3.0,3.181899176465667
5.0,4.750113645685143
3.0,3.672848127240411
5.0,4.3199649183198305
4.0,3.7462346853270416
3.5,3.177162959441429
2.5,3.4012738541070844
1.5,3.1557091301838676
3.0,2.423120481097992
1.5,3.5985211989828443
2.0,2.0991079198895517
4.0,3.5169140281438502
3.5,2.6335496556897082
4.0,3.954042370207569
3.0,3.3667986199629687
3.0,2.830852980166786
5.0,3.0559685166774537
1.5,2.747206095373988
4.0,4.229510727551154
4.0,3.7318329126664214
5.0,3.459723658210724
3.5,3.932380161640114
3.5,3.8994449062603347
4.0,3.3738594334053644
3.0,3.0459892901908905
3.0,2.892689268340184
3.5,3.6388677936722105
4.0,3.555556230515745
3.0,3.4595495419392086
3.0,3.2242637307485333
3.0,3.0575156134743815
5.0,3.584061614922742
3.5,3.860052178966498
3.5,3.1668862737129237
5.0,3.9628251540422985
3.5,3.347985044125324
4.0,4.473486754496091
3.0,3.709560169201874
4.0,4.056398114010271
4.5,3.8608938538911013
3.5,4.923607414146171
4.5,3.7719961399758337
4.0,3.7386481038227894
5.0,3.9980029327162545
4.0,3.565529447505378
5.0,4.038192255929891
4.0,3.81454255332633
3.0,2.9802273943114983
1.5,3.672848127240411
3.5,3.3020205192902554
4.5,3.635123882503922
4.0,3.8016540221033104
3.5,3.3090777355669325
4.5,4.017851503752669
3.5,2.653258035253421
3.0,2.6808676233197515
4.5,3.90024747504866
4.0,3.870092976826973
2.0,2.484314882295598
4.5,3.6423146395030814
5.0,4.369705775886648
5.0,3.600674987696193
4.0,3.2513151172485366
2.0,2.6995336062328428
4.5,3.625382672047475
4.0,3.752450771729129
4.0,3.2812962897077442
3.0,3.5889439730497505
4.0,3.570450735617298
2.5,2.915950427311105
3.0,3.5905424944492252
3.0,3.613319024926535
5.0,3.9707889612644895
3.0,3.686731067488292
3.0,3.223762202981312
2.0,3.1491535685432503
2.5,3.7937897049493925
4.0,3.927466271437468
5.0,3.9199867175808514
3.0,3.645029799691209
3.0,3.4040650377371247
3.5,2.6949368854242586
4.0,4.07419062040596
3.5,3.9633670865077373
2.0,2.9073631496333476
2.5,3.0077074761273996
3.0,3.6983926707759878
1.0,2.9377592398654353
4.0,3.454123180500823
5.0,4.158324975445414
5.0,2.871286454121411
5.0,4.769963102266361
5.0,3.6684749206342993
4.0,3.7444971437382875
4.0,3.400822804442801
4.0,4.080910371702498
2.5,2.411765686700688
4.0,3.7358307719700536
1.0,2.858780163116933
4.0,3.3457922506103355
3.0,3.2074899590262134
4.5,2.79699744199472
4.5,4.341951913491426
2.5,3.1492790840762765
3.5,3.778772302637575
3.5,3.8101064249675516
4.0,3.5198663284078036
5.0,4.259222599788432
5.0,3.838327525430967
4.5,2.4325632898373
1.0,2.178769468913008
4.5,3.814429511026061
2.0,2.787057763802572
5.0,3.5217486109279417
4.0,3.9113969842402914
5.0,4.629446276039468
4.0,2.892570446362886
3.0,3.838449791125658
4.0,3.886983180178531
4.0,3.6082815181023977
4.0,4.137426235509765
3.0,3.505899456024802
2.0,3.143038608465818
5.0,4.097483296970656
5.0,4.183726692007646
3.0,2.5647788013724853
3.0,3.37239954252523
4.5,3.981097019918317
3.0,2.58626533493226
4.0,3.9009280039308973
3.5,3.3524702320351705
2.0,3.160192879627496
4.0,3.9837873834965754
4.5,3.8625474289787642
3.0,3.157345748281309
1.0,2.775228446609868
4.5,3.573833235674567
4.0,3.7367205155471903
4.5,4.505679871571884
3.0,3.478067420481762
1.5,2.235682169771089
2.0,3.24863147723986
2.0,3.0764080295656133
1.0,3.429708814017486
5.0,4.435692812820654
3.0,4.008078119251783
3.0,2.543955437901363
4.0,4.1393141701389915
4.0,3.7133975806775195
3.0,3.432203694672552
4.0,3.5406798993549953
2.5,2.2390781883170456
4.0,4.062745330708276
3.5,3.9734557202657474
3.0,2.70340157093669
4.0,2.733359530130669
4.0,3.3465244664077276
1.5,2.8100389708580154
5.0,3.9598463816037373
4.0,4.029570497306192
3.5,3.3090508536260823
2.0,3.550424174771453
4.0,3.2914464597973647
4.0,3.721025796335603
2.5,3.6206586263442078
4.0,3.548261883585127
3.5,3.0201852382055665
4.0,3.2904089494617557
5.0,4.095471363772019
3.0,4.4844713638364
3.5,2.999257985697439
2.0,2.8251777921000203
5.0,3.6998594077602083
5.0,4.324633806462162
3.0,3.345516690723111
3.0,4.411152934157903
4.0,4.397189138941243
3.5,3.6869615404516054
3.5,4.071243164813588
3.5,4.1316995285322395
3.5,3.556943499672443
5.0,3.1890131132205872
5.0,3.2987179590228903
4.0,3.9367427707333627
4.0,4.383262675070217
4.0,3.9986257984891846
3.5,3.373639749723415
3.0,2.9470805602994887
5.0,3.705714580142886
5.0,4.979836402282444
3.5,3.9517278709043673
2.5,2.087394462241645
2.0,2.4275620196589025
3.0,3.322029650924991
4.0,3.7599523651371567
3.0,3.986604604403469
5.0,4.180379324295707
3.0,4.143620994785784
3.0,3.3035581301886827
1.5,2.869377994914285
3.0,3.6688011520032533
4.0,3.3383719540810484
3.0,3.6378150508024643
3.0,2.945830404435103
2.0,3.293057382530491
5.0,3.915958009517175
4.5,3.8323369586838285
4.0,4.0372617561005715
2.0,3.335965382557347
4.0,4.168367359070112
3.0,4.000813912084226
2.5,2.2402819552832507
3.5,3.461021724355583
1.5,2.942620913221236
3.0,3.6596934785599102
3.0,3.262551299465107
5.0,3.6425712119716467
4.5,4.569917468617675
3.5,3.6398351486273683
4.5,3.660216897114965
3.0,2.880344683135019
3.0,3.9147723170085413
3.0,2.942620913221236
4.5,3.7927827355734496
1.0,3.4994702483476057
1.0,3.230474918895239
4.0,3.263526785992589
3.0,3.463766200722869
5.0,3.9669766681967404
3.0,3.4715788170565127
2.0,3.469156302937414
3.0,3.38271900555189
2.5,3.6149551011962417
3.5,4.1353162514044435
3.0,4.164078625741467
1.0,3.1762749787270175
4.5,4.03516929162236
4.5,4.276326542940789
3.5,3.514373841585889
4.0,4.25299756450401
5.0,3.8515062613221795
4.0,3.113100582081533
3.0,4.174976190078816
5.0,4.720049707758938
4.0,4.42209077216062
2.0,2.1446697797781744
4.5,4.0530814155231445
4.0,3.7818690769141123
2.5,2.142689950083356
4.0,4.065152815457056
3.5,3.2040672168972453
5.0,4.136702401520318
2.5,3.489568367254418
5.0,3.8835721953746227
4.0,4.319845411401549
3.0,3.3449691270426873
4.0,3.760228845400508
4.0,3.4271297758766943
1.0,3.243357233251473
4.0,3.3094290664937946
4.5,3.4696372153470727
5.0,3.7139268141692763
4.5,3.1604392190008737
5.0,4.425517006777418
3.0,3.2388432264287137
5.0,3.0747102290605546
1.5,2.1965674594511184
1.0,4.10839674564197
2.0,3.44461126941309
1.5,3.187390844379231
3.0,3.3152083011872917
4.0,4.627455038028634
3.0,3.2834408393436147
4.0,4.1326103804445635
4.0,3.2586787090754665
3.0,3.227607018384761
1.0,1.5838741851494502
5.0,3.40850781202214
1.0,3.0222926243116364
4.0,3.448328390276047
4.0,3.840171048654905
2.5,3.2206503807589786
4.5,3.888444409961452
4.0,4.115880265903166
3.5,3.2160137826654642
4.5,3.4288731262396515
5.0,3.8696016178823496
3.0,3.7092838961338366
4.0,3.7685705689009663
5.0,4.038890988207637
4.0,4.00462060476586
4.0,3.3902845377285145
0.5,2.2747580619723693
3.0,3.624533085970426
3.0,3.5994351030330973
1.5,3.818854422301804
4.0,3.7794053308920743
4.0,3.3764670883334387
4.0,4.129573163104977
3.5,2.612318601579353
4.0,3.710400893997113
1.5,3.005271945756281
3.0,3.4368183056669324
4.0,2.805185242229185
5.0,3.8670673311532475
3.0,3.0464478469245386
4.0,4.007734192322578
4.0,3.4644154034919232
4.0,3.533632120785497
5.0,3.6110097421819005
3.0,3.1553714962034434
3.0,3.442018396652794
4.0,4.044717067964531
0.5,2.3223023788829957
4.0,3.460807933691882
2.5,2.892034806981877
4.0,4.3223047048761325
3.5,3.4319655065757826
4.0,3.265422653261918
4.0,3.291860632479938
2.0,3.1608862147234125
5.0,3.631981799205492
4.5,3.8543752791850685
1.0,3.0363952515775816
4.0,3.2163775919084907
4.0,3.2100406423908794
4.0,4.34279457033634
3.0,2.8895998714286564
4.0,3.0527892451545267
2.5,3.957553379592921
4.0,3.628204496298612
3.0,3.7243858322161985
5.0,3.654827422029248
4.0,3.9698473608307534
4.0,3.8903953141365952
3.0,4.140333140290951
2.5,2.5287285589525803
4.0,3.406102020166392
3.5,4.177683005883285
3.5,2.8002845104525
3.0,2.2180502109770845
5.0,4.386966113133136
3.5,4.144706472062993
2.5,3.2160137826654642
4.0,3.817557608569773
3.5,4.0046356554062905
4.0,3.8977153312079826
4.5,3.8515885498378384
5.0,3.927466271437468
5.0,4.486071769424384
3.5,3.4695262970673904
2.0,2.489082948645593
2.0,3.3649147210889554
5.0,3.850552842175173
2.0,2.9877698648050757
1.5,3.5732947098730765
3.0,2.6276434806325137
3.5,3.789291178895069
3.0,3.860580663133981
3.5,3.4256365607504002
4.5,4.218227550582201
4.0,3.976828252655011
2.0,2.942620913221236
3.5,3.6559623074043306
5.0,3.502558811963303
3.0,2.846526464591808
3.0,2.797503271300421
0.5,2.7022303596141
5.0,4.229600041571295
5.0,4.05732959687481
4.0,3.9458442295265193
3.0,3.405275928123192
0.5,2.487490110839617
3.5,2.8861825366450167
3.0,3.2065698700690137
3.0,3.3308503931457776
4.0,3.573836681659896
4.0,4.14938257812361
2.5,3.2873731121908554
3.0,3.3054907711096027
2.0,3.1184001672798893
3.0,2.406527170985135
3.0,2.691333128694232
2.5,2.7547191282278107
4.0,3.4160232808700486
4.0,3.5277150349586393
4.0,3.819132812049701
5.0,4.416060296218446
4.0,4.037897554424116
3.5,3.7374084273834685
5.0,3.8098791012891255
4.0,3.667566145905126
3.5,3.4177975462975123
1.0,2.9970797912998997
2.0,3.206628730924166
0.5,3.390733577450053
2.5,2.1986460026788146
4.5,3.7954331797890153
4.0,3.510405584316624
2.5,3.176013464042631
4.5,3.8401860249047983
4.5,3.817553321602703
4.0,3.6553806562614564
2.5,3.0443305476653717
3.0,3.5800281577971127
3.0,3.672848127240411
2.5,3.75954159364845
0.5,2.553371063586342
3.0,3.3585138212714645
4.0,3.301497324986768
4.0,3.2006334635862714
4.0,4.438782873530051
5.0,4.018932860617685
2.5,4.004709315362228
4.0,4.093964994682516
5.0,3.556399807347332
1.0,3.686238781381766
3.5,3.444822832228324
3.0,2.994028824059553
4.5,4.150125605632261
2.0,2.3644328703779607
4.0,3.9117052007607365
5.0,4.225450508447927
2.5,2.5918337378081917
3.0,2.1638087710971026
4.0,3.768040762173165
4.0,3.6980254984707384
4.0,4.093804594705183
3.5,3.469872260869282
4.0,4.420979939897315
3.5,4.076240750505025
3.0,3.91674669007448
5.0,3.8255005290919257
3.0,3.202522633702212
4.5,3.7505383968617276
4.5,4.345915339745224
4.5,4.038334220147157
1.5,2.832820810389367
4.0,3.771259917618349
4.0,3.5622190651822407
3.5,4.207142191265793
2.0,4.074616324266488
4.0,2.9976000822555773
3.0,3.0891957235917804
4.5,4.201934594523412
2.5,2.675581763487172
2.0,3.3487783390381765
3.0,4.287174857906861
4.0,4.078337793759309
4.0,3.361015229965394
3.5,3.7024795813519136
3.5,3.600730793859106
3.5,3.573373269228345
1.5,2.9618609144075894
4.5,3.8903338247465755
4.0,4.0704087686490995
3.0,3.2153639890805636
4.0,3.910272677468214
3.5,3.2737990567819613
3.5,3.952823757465153
4.0,3.466842315084554
3.5,3.1950136887391136
3.0,2.949113739356721
4.0,4.635048362190448
3.0,2.859913389779317
4.0,2.996320813679922
3.0,3.970887595103556
3.0,3.2777199279285556
5.0,3.927466271437468
3.0,4.229534253614764
4.0,3.3062820558869905
3.0,3.20899579443049
3.0,2.7802318542768636
4.0,2.80044007290632
4.0,3.1921422962950494
4.0,2.8429680663700294
5.0,4.533276789345969
4.0,3.9786305674764177
3.0,3.2608005719452597
5.0,3.680003568519959
4.5,3.159586461166843
2.0,3.0465994498463305
2.5,3.710372221257185
4.0,3.9758431034959534
2.5,3.2686212610357184
3.0,2.969299475639426
0.5,2.4284020915300686
5.0,3.9926185859598817
4.5,4.302948170602509
0.5,2.7892636825349766
2.5,2.4986550759339083
2.5,2.90958551444482
4.0,3.594318515203883
2.0,2.4369867491805133
2.0,2.9783320004631393
3.0,3.1766226454950783
4.0,3.941387799478109
5.0,4.484309206310967
0.5,3.200452811821181
2.0,2.9691926262951247
4.0,3.7133701852622387
2.0,4.333867781101217
2.0,3.3921101444020234
3.0,3.599822787238554
4.5,3.3643158752026405
3.5,4.030913999863844
2.0,2.470459974982877
5.0,4.430331853618075
3.5,3.5488288549764127
5.0,3.842123709375859
3.0,2.637098565904142
4.0,3.1520537023376325
4.0,3.4499663156939073
5.0,4.017887821704263
4.0,3.790160889782044
4.0,3.707378642691454
4.0,3.5610518139256424
2.5,2.429143427657218
4.0,3.547545065983775
3.5,3.5495508139450416
4.0,3.6570350252956216
3.0,3.0594381908705337
3.5,3.7950616998012285
3.0,3.82842428431597
2.5,2.7453183361523785
2.0,2.534858597111043
4.5,3.312428198770698
4.0,2.5007327390573364
3.0,4.13516517544951
4.0,4.65573145180682
4.0,3.694382697575098
1.0,2.5473477220036598
4.0,2.526217331674766
4.0,3.7236620051284492
3.0,3.623633194434774
5.0,3.1708074976492506
4.0,3.5486636414902484
3.5,3.8103228585793074
2.5,4.029164854884887
2.0,2.7420820512443402
4.0,4.189816220635691
4.5,3.83184332898633
2.5,3.565001259412893
5.0,4.217102021716195
4.0,3.152315555884808
2.0,3.002024334765177
5.0,3.964527672906647
2.5,2.6848054483393664
5.0,3.9964835899068545
5.0,3.9094370893843036
3.0,3.4865302287743614
3.5,3.6597483867637726
1.5,2.364523484013704
3.5,3.2955301136765134
2.0,2.9174576840255764
2.5,2.9874810946453874
4.0,3.555311240784764
3.0,2.9546721190478458
4.0,3.720185680879581
3.5,3.5187478948680657
1.0,2.9743281362129887
3.0,3.4136985642974267
3.5,3.4723281144225417
4.0,3.095876404824026
2.0,2.9923323318498847
4.5,4.125575479259972
3.0,3.5083743305580577
4.0,3.6107263046142855
5.0,4.139034681346604
4.0,3.941054760983025
3.5,3.622497590941711
2.0,2.7056078114598754
5.0,3.302255221634766
4.0,4.035804396251271
5.0,4.718305083188323
4.0,3.380727173190925
4.0,3.2163775919084907
4.0,4.203765662843458
2.0,2.5546741217268174
4.0,4.130090388579667
3.0,4.058732933488037
2.5,2.503970379834925
4.0,3.42108153389914
2.0,3.6864149635551375
3.0,2.973167973316964
3.0,3.207918394046161
5.0,3.997922041853398
3.0,3.7354824260450563
3.0,3.46292241096132
4.0,3.817974813037807
2.5,3.468519041276004
3.0,3.89283350075151
2.5,2.69304625221185
3.5,4.036183167931127
3.0,2.4791271701129056
4.0,4.169167356964437
4.0,3.8453710251837934
3.5,3.775325977388409
4.0,3.9429615565369125
3.5,3.854180194417016
1.0,2.6127049704615146
4.5,3.808222324394042
4.0,4.219480836324614
4.0,4.270276604743842
3.0,2.9162970370943033
4.0,3.934888719128578
3.0,3.924539014366068
5.0,4.108812595979383
2.5,3.1604342874171083
4.0,3.6633988821700565
3.0,3.3764977763114823
1.0,3.4098392136599567
2.5,2.4309742156938703
4.0,4.256129688471448
1.0,2.3806592820458636
3.0,2.6691479836083563
3.0,3.278848889876823
3.0,2.1612418748953552
5.0,3.992818374277092
4.5,3.709767261166595
1.0,2.470885174107262
4.0,4.36444678566437
4.0,3.71922217167122
3.5,3.4714301600663666
4.0,3.550067253333776
2.5,3.4714301600663666
3.0,2.8506753343238116
5.0,4.114469092732627
2.0,3.421568030782257
5.0,3.4215739358385933
3.0,2.8876072425679156
3.0,3.4714301600663666
2.0,2.942620913221236
3.0,3.573314398238065
4.5,4.065083178002828
5.0,4.287979276384584
3.0,3.4991589521967827
4.0,3.3168230127656817
5.0,4.603080008710623
4.0,3.8896723653699716
1.0,3.0423628854848026
1.5,2.479967559767204
3.5,3.467946975686675
4.0,3.8595961933370266
3.0,1.9167940105941639
4.0,3.9511069539681576
4.5,4.036084891795894
3.5,3.3333541262874555
2.5,3.543743523366245
4.5,3.4548887700122637
3.5,4.2477876994639905
4.0,3.224845038528468
2.0,3.634510073273044
4.0,3.648442701026808
5.0,4.700575566682915
4.0,3.689428896005586
4.5,3.1733769212945764
4.0,3.1077033060197476
3.0,3.5392866892931876
4.0,3.8736429105051693
4.5,4.054649396255926
3.0,3.3531776501166863
1.0,2.9306467350373424
3.5,3.836153959590717
5.0,3.672743181267141
4.0,3.8431899098720192
4.0,3.539874347260806
4.0,3.9349089906088848
5.0,3.7381791220307936
2.5,3.357260171358594
2.0,2.650339973543196
3.5,3.319988432695571
2.0,2.694918848400852
3.5,3.9811630532542606
5.0,3.556072133659711
3.5,3.4257580675336956
5.0,3.839706423500334
3.5,3.21478122496388
4.0,3.641320133300376
5.0,3.787910334145395
4.0,3.12827989782398
3.5,3.4074171398893878
3.0,2.7041522922479833
5.0,4.400771444776213
4.0,3.6102042472910756
3.5,3.7385427009391203
4.0,2.9477417194571682
3.0,3.2234388202010495
4.0,2.597938965064327
4.0,3.402809732345769
3.0,3.8871411118993398
4.5,3.8130488850469337
3.0,3.3286195428426146
5.0,4.51305923244686
3.5,3.5853913985489743
4.0,4.550101657409884
3.0,3.1732979221231963
3.0,3.123758609047293
3.0,2.9042089927356227
5.0,4.189206155762544
4.0,4.078787451361388
5.0,4.363651871811654
3.0,3.107895560802177
4.0,3.7189613924799354
4.0,3.777328121712475
4.0,3.6559987696038543
5.0,3.66387926696468
4.0,4.238490740737522
4.0,3.94669285365274
5.0,3.690444611063517
3.0,3.3532048216696997
2.5,3.597402971089801
4.0,4.098028412698666
4.0,3.2018406992692277
5.0,3.6146425384409895
3.5,3.6104199221576483
3.0,3.9332503546193376
4.5,4.040379303688131
1.0,2.6410731226174446
3.0,3.006222781262756
3.5,2.9437265051969077
4.5,3.603223941645991
2.5,3.2880989549103847
4.0,3.535089164019024
3.5,3.777333113211772
4.0,3.7698432905716643
1.0,2.8617847122905506
1.0,3.0986128484746636
4.0,3.900978020696539
3.0,3.378665909399376
5.0,4.166426822029044
3.0,2.1326308422612907
5.0,3.8770496802386067
2.5,2.8279815365903795
4.5,3.7429012536450856
3.0,3.78940708060681
5.0,3.965653973905077
2.5,3.140971236989027
4.0,4.422651201483319
3.0,2.695227870796641
4.5,3.444896498299634
3.0,2.65165472946092
1.5,2.645121698226982
0.5,2.4787310692730786
4.0,3.677702702516599
2.5,3.40925444824151
3.0,3.553781198639707
4.0,3.9229386223845637
2.5,3.7439058270972456
3.5,3.2258636156698435
2.0,2.745916829307486
5.0,3.6776834924308033
4.0,4.61816578481475
4.0,3.799423544111886
3.0,2.8575693733900205
3.0,3.180520628915745
1.5,2.0944171817508743
3.5,2.4612628762221576
5.0,3.3681558942241097
4.0,4.005636635663453
5.0,4.285434279508286
4.0,3.5831587569153696
5.0,4.171753034570074
2.5,3.2026333907110422
3.0,3.4309963937359975
3.5,2.572865669679324
3.0,3.7452470707327112
4.0,2.8847616439044987
4.0,3.9364188712527386
4.0,4.139970825187697
2.0,3.7666420359218633
3.0,3.983912122353707
4.5,3.0425088327493883
3.0,2.5422267207904072
3.0,2.7691046655256555
4.0,4.428797867311839
3.5,3.357124842603751
4.0,3.77933129825466
5.0,4.974685675408219
5.0,3.6546505891760037
4.0,4.313784312183016
2.0,3.410886146229551
3.0,3.1727255744435405
2.5,3.05875044170167
5.0,3.5030341831430167
4.0,3.8284993226909916
3.5,3.11029516867026
3.0,3.581351884667437
4.5,4.153372566210967
4.0,3.823264159753786
4.0,4.045854377840457
4.0,3.5371024681011347
4.0,3.5169459177726696
4.5,4.338568765344897
3.5,3.1447350002143732
1.0,3.521938103967025
5.0,4.6423874879002245
3.0,3.5112425360519626
5.0,4.171302868675852
1.5,2.8717141161740822
2.0,3.3057993300776976
4.0,4.559336503296885
4.0,4.2120515221771635
5.0,3.319526559586012
3.5,3.5258656835203572
3.5,4.170688164358487
2.5,3.0934274730299753
3.0,3.3523664875832204
3.0,3.6617157099624063
5.0,4.057622997599235
4.0,3.237402897723704
3.5,3.368787807604901
4.0,3.381791426246346
3.0,3.2078291268638255
4.0,2.9024015508811543
5.0,4.387446907174412
4.0,4.351345272039564
4.0,3.962653790677947
3.5,3.2011843413056087
3.5,3.9769667589266726
5.0,4.053189482156502
3.0,3.3798168363071897
4.5,3.3756028186123266
4.0,3.538622455184583
5.0,4.01907566107065
3.5,3.6536420720967713
3.0,2.7606699309283025
4.0,3.1423940114495426
4.5,4.165036920195315
3.5,3.230047484004917
3.5,3.0324672212910766
3.5,3.423048099260282
1.5,3.943214393692526
3.0,3.3864202052890566
5.0,2.784489158381717
2.0,4.020223878307423
3.0,2.625863823676857
4.0,4.1662834164124085
4.0,3.491254013567628
2.0,2.6677207068259072
4.0,3.6293534773720166
3.5,3.60926758089806
5.0,4.414864628285056
2.5,3.364700387082495
4.0,4.055375990396428
4.0,4.068304466996952
3.5,3.1107640696611094
3.5,3.0891487601051844
3.0,3.759699052054244
4.5,3.361370781375819
3.5,3.5630904166347515
3.0,3.345076644072394
4.0,4.131466936957214
4.0,3.6549724242938537
4.0,3.0318099802649616
2.0,3.089028858525028
4.0,3.7915853069040026
4.0,3.5861445200421573
2.5,2.834160743090994
3.0,3.341600874718985
1.0,4.009941718304291
4.0,3.968323414172801
4.0,3.6524126367531036
4.0,3.708127907736805
2.5,3.31985827388574
5.0,4.536499122830758
2.5,3.172203166102819
4.5,3.6631811925539353
4.5,4.001422928814873
2.5,3.4652423576609492
3.0,3.877353310111996
3.0,3.333705307039289
4.5,3.152999822955828
2.5,3.1001470135218976
4.0,3.529882821078431
3.0,3.2247797112784777
2.5,2.965583628431912
5.0,4.111179808487274
3.0,2.3134648358690773
5.0,4.083964299370209
2.0,3.492011042777298
4.5,3.8209397592033065
4.0,3.9977223709790874
5.0,3.745945053684647
4.0,4.160783930126066
3.5,3.4112392844887585
4.0,3.6855645988290076
4.0,3.674766538594632
2.0,4.003235763562504
3.0,3.287628790898817
5.0,3.936960135111444
4.5,3.971544703794143
3.5,3.4498960003000234
4.0,4.004913891084595
4.0,3.6936297836238614
4.0,3.476735271060146
3.0,2.9569275131108896
4.5,3.137172999237491
1.0,2.584410725973176
3.5,3.6550116278782583
3.0,3.265837161661947
3.0,4.076492924470684
4.0,3.2612664092115393
2.5,4.103169313319515
2.5,2.501616692378183
1.0,2.3867549430919524
0.5,3.194069342827146
4.0,3.369349185278315
4.0,3.718722399259817
2.0,2.3202124633343058
4.0,3.980331592802778
4.0,3.6914904700354687
3.0,3.228337417732512
2.5,3.5236122419465863
5.0,3.469171512904754
5.0,3.4837785101929257
4.5,2.3145175761961165
3.5,3.501992626824007
4.0,3.381138972786956
2.5,3.241454054169989
4.0,3.0593624431425868
4.0,3.931726271799712
5.0,4.172953018762246
3.5,3.3855159552257286
5.0,3.58721301408727
1.0,2.844297052684728
3.5,3.0980080285730884
3.0,3.4543529349089344
4.0,3.3863237508664437
3.5,3.3855159552257286
4.0,3.8749300773960877
4.0,3.8929203094947153
1.0,2.840654740471979
3.0,3.448491767381255
3.5,3.964816478967234
3.0,3.017865833561556
3.0,3.4566945300606102
4.5,3.8967677844217152
3.5,3.1817291101275837
1.5,2.8936008677789613
4.5,3.1045026348521083
5.0,4.515908100270781
3.5,3.3472856308018413
3.0,2.505655429904941
4.0,4.009747107607301
3.5,3.8331603593400843
4.0,2.916625426891286
4.0,4.109134193607418
5.0,4.355071768595827
3.0,3.2945339418133677
5.0,3.711699311517723
5.0,4.911411968320158
2.5,2.846606192508326
3.0,4.182296364395027
4.0,3.4699090940510158
3.0,3.4350106899283395
3.0,4.005864492294272
4.0,3.818894486460604
4.0,3.345847523714199
4.0,3.1386694947790135
4.0,3.302654376058707
4.0,3.630636094750809
5.0,4.31329055441092
4.0,3.266767512002692
3.0,2.98265230248716
5.0,4.341607575366026
3.0,3.7495180650122424
4.0,3.6005793237183714
3.0,2.6995336062328428
3.5,3.1590560854789094
2.5,3.240153863350356
5.0,3.6289348100796213
2.5,3.0930890545772702
4.0,3.183279513920914
3.0,2.987410766726656
2.0,3.7389791603946736
4.5,3.8596481544833847
2.0,3.4555665540936413
3.0,2.662321396235043
4.0,3.4844504946847095
2.0,3.657806734513356
3.0,2.928129637867888
4.0,3.574618303000903
4.5,2.721952396254304
4.0,3.3796198004098574
5.0,3.604760769227669
4.0,3.933012887452738
3.5,3.101801289476002
3.0,3.4156301646553944
5.0,4.115137589908629
4.0,4.038484172091366
3.0,3.513260390400654
4.0,3.3882189732075174
3.0,3.126253354985024
0.5,2.1681962066567824
4.0,3.345743064153931
2.0,2.2426946137152934
3.5,2.7093557931109538
1.5,3.614235667051502
2.0,3.029579849475773
4.0,3.226597379185986
3.5,3.5828431182711977
3.0,3.864632952756322
5.0,4.060509218208465
5.0,3.7832114259269973
4.0,3.7616252049037855
1.5,1.7726135062709942
2.5,2.647458819275273
5.0,3.8899025199957418
4.0,3.454971956568531
4.0,4.275008557791249
5.0,3.873521656545448
4.0,3.6259057538434845
4.0,3.6467272094936587
0.5,2.2095343290896317
3.5,3.516235256263471
4.0,3.7614418895519153
4.5,4.009904172118937
5.0,4.320440721249088
1.0,3.7129238965200897
2.5,2.8390396954479646
4.0,3.955555776521245
3.5,3.1793014559982593
2.0,3.8616135673158234
2.5,2.4619246804943526
5.0,3.8100372450182847
2.0,2.541818603179734
4.0,3.4523628706538583
2.5,3.3364425792996535
2.0,2.8296717853043267
4.5,3.7761538240426358
2.5,3.354138844205681
5.0,4.020450510180693
5.0,3.1979239917050966
2.0,3.0833633642706078
4.0,4.136903034603389
4.5,3.1256985610782477
5.0,3.3226089143057864
3.5,3.1829403067440785
3.0,3.0923283539535054
4.0,3.4714301600663666
2.5,3.9347889739183994
3.5,3.4778705946410797
4.0,3.937812400341426
4.0,3.712573457872462
4.5,3.5992836553947734
2.0,2.9402290583871347
4.0,4.371012315383032
3.5,3.725409007958365
5.0,4.797566667732275
5.0,3.588165222716565
4.0,3.45520656899733
4.0,2.918729718672248
5.0,4.186070530452634
5.0,3.837611427764479
3.0,3.0124242997838895
4.0,3.65765107129061
3.0,3.476201038115045
4.0,4.068536933533322
4.0,3.032080658752306
3.0,3.346425281859891
3.5,3.6175739799878786
4.0,3.203764682959791
3.0,2.567969801988433
3.0,2.5059844227232726
3.5,3.363290299623237
0.5,2.374322977985518
1.5,3.0452987987189766
5.0,4.558857364129799
4.5,3.5300463994229405
5.0,4.132569678287586
4.0,3.782793011664512
4.0,3.572695060025544
4.0,3.680401112182072
4.0,3.8117254264207183
5.0,4.471408093031674
3.0,3.5617749431967214
5.0,3.476735271060146
4.0,3.871488214577008
3.5,3.75118723741315
4.0,3.975679725869353
3.5,2.787955852216848
4.0,2.863482025230844
5.0,3.980949050066667
3.5,3.1342035888866056
4.0,3.8796762219380376
3.0,3.840769787817888
4.0,3.8030976286549616
4.0,3.7295291351846513
5.0,3.5992716470258683
3.0,2.8958868238040947
4.0,3.8185169314521707
1.0,3.31702226566113
2.0,2.554316736102156
2.0,4.028384337121003
4.5,3.6609619419562125
2.0,2.700430465872867
3.5,3.7114265574854604
4.0,3.806115699171249
2.0,3.763002925340746
3.0,3.6255479081651383
3.0,3.4344190878054417
3.0,3.247370027403115
4.0,4.104747711140772
4.0,3.4759593009069802
